"final_observation_index","tcga_sample_barcode","sample_id","sample_submitter_id","case_id","case_submitter_id","sample_type","group","batch_number","tissue_source_site","tissue_source_site_code","n_expression_records_aggregated","raw_library_size_before_filtering","raw_library_size_after_filtering","tmm_normalization_factor","effective_library_size","MDS1","MDS2","PC1","PC2","PC3","PC4","PC5","RLE_median_logCPM","RLE_IQR_logCPM"
62,"TCGA-L4-A4E5-01","c12f1638-214d-40f8-a553-b616a52f6933","TCGA-L4-A4E5-01A","32a7b827-c3f9-4607-ae63-dae8caa2bc97","TCGA-L4-A4E5","Primary Tumor","tumor","264","Gundersen Lutheran Health System","L4",1,57038183,57016132,1.06634823785148,60799051.8873074,-0.393994448533698,-1.39205098785004,-59.6183675104108,57.5674490830976,-34.4413745539233,47.2326659576941,-41.5954144908546,-5.32907051820075e-15,1.21572844207277
63,"TCGA-86-8054-01","f716c981-41d1-479d-962e-881d6199abce","TCGA-86-8054-01A","0fe909ea-d52c-4b71-816f-57f62d4a5744","TCGA-86-8054","Primary Tumor","tumor","213","Asterand","86",1,74101373,74048885,1.02090519853253,75596891.6420378,-0.731066184955347,1.1546449706445,-61.1546429477785,20.0803726399586,49.2646601403277,-83.8239565298181,-25.1349511215492,0,1.39721110167158
64,"TCGA-49-4501-01","fc511a67-5383-4877-aeef-36c0b7934b77","TCGA-49-4501-01A","0780eb43-d5b5-4c3d-9825-beacba5cc723","TCGA-49-4501","Primary Tumor","tumor","58","Johns Hopkins","49",1,102691191,102667450,0.992067133881053,101853002.864376,0.293126960647468,-0.628085772944151,17.9083229758382,-21.5999508160512,16.8125172273627,33.9498361754105,42.0420721301795,0.0412998035216141,0.948324739377657
65,"TCGA-55-6980-01","c58243d7-77ea-4806-8298-2e322d5219a3","TCGA-55-6980-01A","2f0710f4-827b-45b2-9b7e-c27385b481a7","TCGA-55-6980","Primary Tumor","tumor","160","International Genomics Consortium","55",1,29906756,29897680,1.01019550329713,30202501.8950164,-0.304671691080361,-0.713692915374799,17.6652804717994,-16.8498735854146,-25.6925535730354,40.2786283720454,-10.4898833268082,-0.00484709238564263,0.905702660032773
66,"TCGA-L4-A4E6-01","6f44f833-1108-4ea1-a472-f3964f2d73a8","TCGA-L4-A4E6-01A","26a92e1b-08d8-45cd-af0c-eaf2514808a2","TCGA-L4-A4E6","Primary Tumor","tumor","258","Gundersen Lutheran Health System","L4",1,52008686,51991689,0.955662911578607,49686528.8876294,1.41410865905441,-0.75627991249197,101.602030770284,7.97275488739987,-20.0634283655827,-2.64529882252655,-24.9989993045052,0.000964245502673711,1.04516122272642
67,"TCGA-95-7567-01","e97a07a0-16bb-40c7-9df4-95dadf83b04c","TCGA-95-7567-01A","3bc7026f-73f2-418b-bd62-f4768582b790","TCGA-95-7567","Primary Tumor","tumor","183","Washington University - Emory","95",1,91689960,91674783,0.922064675028406,84530078.9951946,-1.08951925894513,-1.72387320839667,-65.0764203038817,-23.0650259531728,9.21129863513514,52.980989068172,19.6472633530865,-0.00562638258227774,1.04217413477829
68,"TCGA-55-6970-11","49d32568-b016-4a49-b866-53486697fea7","TCGA-55-6970-11A","7cce924f-12a1-4895-9866-5d4b1869dde6","TCGA-55-6970","Solid Tissue Normal","normal","160","International Genomics Consortium","55",1,33368089,33355794,1.06417601062462,35496435.7901366,2.72247379657584,0.0152114036244686,147.41510704742,-22.5539744884967,-8.14588900449654,-31.9765590592823,-21.626829728466,-5.32907051820075e-15,1.07582828938151
69,"TCGA-97-8172-01","d516aff8-1bb4-4627-885a-0c247ae4ae57","TCGA-97-8172-01A","cbf1f718-6bb7-4daf-b9d6-fb294281decb","TCGA-97-8172","Primary Tumor","tumor","222","Washington University - NYU","97",1,95340144,95300744,1.15624449116119,110190960.253563,0.48728877719817,-0.432331711233855,55.4967434813617,35.4684251241079,-60.8368023181065,-7.18455326760254,2.35409210850665,0.0527615428878949,0.997256290202653
70,"TCGA-67-3771-01","b0410cd6-693d-41d6-9dad-d1b1c30bf5cb","TCGA-67-3771-01A","0df573ee-28f0-4244-b434-09e6ca59fbf0","TCGA-67-3771","Primary Tumor","tumor","37","St Joseph's Medical Center (MD)","67",1,39300114,39266584,1.16739523035383,45839622.8738882,-1.30189735470815,1.44614280948918,-54.6247404529392,-7.22559896219537,-39.2585604023994,-66.1288796947074,3.49876383611823,-0.0135032631264469,1.05814944209997
71,"TCGA-44-A4SU-01","5d4e89c1-563b-4008-9cfd-1b3eb4fbf88a","TCGA-44-A4SU-01A","bf34664d-423d-4257-99d4-797f7d366455","TCGA-44-A4SU","Primary Tumor","tumor","264","Christiana Healthcare","44",1,59318743,59293627,1.0858095179686,64381584.55148,-0.614903750827661,-0.37594836958637,-13.5513429687928,67.3808904348702,-89.8629860258905,27.8577370905342,-9.07689694093832,0.0437261147659647,1.1214326125698
72,"TCGA-86-8279-01","37901d81-dc2a-4f55-b6c5-f117274d50b8","TCGA-86-8279-01A","2923e404-38f2-437a-b57e-23401fbe0273","TCGA-86-8279","Primary Tumor","tumor","222","Asterand","86",1,82575253,82511192,1.04674352163135,86368055.6880808,-0.405059101127225,-1.57346681727163,-33.5085325016071,39.2316487249751,8.33014205825142,41.3354066245817,-46.612128034032,0.0464916327028531,1.03026848391812
73,"TCGA-55-6981-11","7f21527c-8434-474e-b223-b24d5b4d57f7","TCGA-55-6981-11A","0a45f302-5748-48f3-9dc9-66c01843a68e","TCGA-55-6981","Solid Tissue Normal","normal","160","International Genomics Consortium","55",1,27328287,27312973,1.15744989374988,31613397.6968432,2.86164321971332,0.585833356304797,152.178606266065,20.4227768006531,4.74769872876401,-41.5006631834168,-55.3013502147489,0,1.1130124716054
74,"TCGA-NJ-A4YF-01","ecbaf334-d86b-4316-ae93-84feff5da296","TCGA-NJ-A4YF-01A","595fc3ad-f603-421b-b130-52f1f617050b","TCGA-NJ-A4YF","Primary Tumor","tumor","278","Washington University - Rush University","NJ",1,47158671,47139202,0.853948212809305,40254437.3011568,-1.61389216731659,-0.142303440816658,-95.3036275198931,72.6421746338728,19.1956544702517,-5.59559772622703,-2.18477563026055,0,1.41521419220537
75,"TCGA-83-5908-01","d2b8a9f4-7d70-43a0-b5f6-5b7365a03944","TCGA-83-5908-01A","25d4ea9e-f773-4f11-bac9-64efdad73211","TCGA-83-5908","Primary Tumor","tumor","84","CHI-Penrose Colorado","83",1,63434488,63409372,1.10495220676066,70064325.5207074,-0.863308453474063,-1.02382401808988,-46.1726344862278,-51.0151521705928,-31.8202842161482,20.9990145961907,-56.4787644254356,0.0184145447969492,1.05888236868143
76,"TCGA-S2-AA1A-01","a28cc4b4-4819-41ef-adf7-34ee50e29ba6","TCGA-S2-AA1A-01A","31458638-e19c-43e5-ab13-9c64b3b3681d","TCGA-S2-AA1A","Primary Tumor","tumor","406","Albert Einstein Medical Center","S2",1,47294637,47265070,0.957592859593292,45260693.5401771,0.0304762414172433,0.830351747547306,42.0285676227427,9.65443627362011,-94.908181320765,-15.4012336780302,41.7698449450291,0.0161431367774831,1.06116789104027
77,"TCGA-50-5931-11","0ebe60d2-3a5b-41a5-a3f2-8e50a72dc2d1","TCGA-50-5931-11A","12ccd581-a921-41bc-bcee-4e9be54532cc","TCGA-50-5931","Solid Tissue Normal","normal","119","University of Pittsburgh","50",1,38464012,38454326,0.853450207236819,32818852.4938522,3.05985770421185,-0.213744880068899,151.325010423128,-28.5501574769414,66.3361600337239,-23.6670592002889,-28.5228695456665,-0.0265100423336381,1.10385523040749
78,"TCGA-49-AAR4-01","3bce57d8-32d5-4f56-b0a4-544c3fee778f","TCGA-49-AAR4-01A","765ad5a5-134b-4680-a6d4-1dd113dc47cc","TCGA-49-AAR4","Primary Tumor","tumor","423","Johns Hopkins","49",1,44722680,44701262,1.0471103748738,46807155.2101517,-1.17757919568238,-0.0708555909992641,-28.8674363918426,21.079409835039,-102.284350206806,22.914275518963,1.06814014069508,0.0530119297092371,1.15470124997966
79,"TCGA-MP-A4TH-01","b574f6d5-8cd6-4e23-92ac-2a2b64eded38","TCGA-MP-A4TH-01A","7a111b4f-46e9-4e34-8024-0b9fdc5cbcd8","TCGA-MP-A4TH","Primary Tumor","tumor","278","Washington University - Mayo Clinic","MP",1,58490030,58470504,1.03735657291744,60654761.6461955,0.585533244502651,-0.327584002319444,42.7968249749046,47.2460613043617,-52.6140497851327,1.33724947646215,27.5760693982892,-0.000922703100615152,0.951314369937597
80,"TCGA-50-6591-01","0791e7aa-e97c-4dd0-9615-09ec7090f684","TCGA-50-6591-01A","9b132e4f-7e35-4cc5-8711-43ad62b906d0","TCGA-50-6591","Primary Tumor","tumor","119","University of Pittsburgh","50",1,40822008,40784979,1.03769179778346,42322238.1810706,-0.473350136270369,-0.509407835583845,-65.3753983204403,12.7049026393623,58.7592324931457,-49.3378898670925,-141.60022053876,-5.32907051820075e-15,1.61055441701784
81,"TCGA-73-4658-01","bfde37f2-ab6f-4426-a33d-ef9d21772f02","TCGA-73-4658-01A","afb91740-2668-46d7-ba01-bb26153ad1c7","TCGA-73-4658","Primary Tumor","tumor","119","Roswell Park","73",1,45516099,45506092,0.929668735039545,42305590.9862332,-0.0122056457091401,-1.62539878918178,5.74321157465863,-80.4358344791683,6.16347282221784,43.0521932072149,28.7086119387993,0.00276035931729246,0.956760717834763
82,"TCGA-55-7995-01","ee6445a5-22e8-42d8-a2e3-8f0058066352","TCGA-55-7995-01A","abd6647b-d2eb-404d-8283-443e92addf55","TCGA-55-7995","Primary Tumor","tumor","204","International Genomics Consortium","55",1,84624217,84578757,1.10673135623752,93605962.4434932,-0.806809324454277,0.835527378353509,-36.681765809427,16.6176571470855,-37.5827362707774,-37.0613086332113,-46.5215005151461,0.0547403619143507,1.17246036843144
83,"TCGA-67-6216-01","4eaa4b4a-e9db-4e65-97d6-7fa1a205da95","TCGA-67-6216-01A","ccecce70-dd54-4c5b-bf9f-ca87d290cb00","TCGA-67-6216","Primary Tumor","tumor","119","St Joseph's Medical Center (MD)","67",1,46684423,46671891,0.965231804005507,45049193.5462784,0.136820467888852,-1.75065629881965,1.06244875300736,9.61376208836279,-8.71758212520102,76.1888711965133,11.0364553879666,0.00198597284036572,0.829667999045298
84,"TCGA-44-6147-11","d990632b-b55a-4893-9c3d-5ac0fb6bb6f8","TCGA-44-6147-11A","889aec8e-14ba-48d9-8fe1-f2416e82b333","TCGA-44-6147","Solid Tissue Normal","normal","119","Christiana Healthcare","44",1,52034047,52018607,0.865036401284084,44997988.599091,2.76122133788904,0.0689701990257787,137.799183309842,-35.9473817322374,28.0453388903869,-30.5836849960173,-42.8672335819276,-0.00631369511690527,1.19429472386009
85,"TCGA-J2-A4AD-01","bd57c86d-bb0d-40a3-9292-97d6b33db1ea","TCGA-J2-A4AD-01A","096bd95f-9900-4db2-b1c4-103902c3b31f","TCGA-J2-A4AD","Primary Tumor","tumor","258","ABS - Lahey Clinic","J2",1,62716357,62675675,1.1244841933257,70477805.8435191,-0.611915292909727,0.742296071410475,-37.5865872641235,46.198807543588,-11.282649210083,-11.7258927030126,-70.5875066210264,0.0528521974877625,1.16029576264848
86,"TCGA-50-5072-01","aeb9e1bc-a9d2-4aa3-8cdd-cc4edbf5edf9","TCGA-50-5072-01A","1575148b-0f63-44ee-86fd-93ae1a02be0b","TCGA-50-5072","Primary Tumor","tumor","144","University of Pittsburgh","50",1,56859098,56814758,1.08731430738555,61775499.2440474,-1.45433684204472,2.02299405687803,-63.0908981081806,-29.7711934379102,34.239217889116,-74.5204915887347,3.55472419918079,-0.0123766550586356,1.07313782944392
87,"TCGA-50-6597-01","c5363830-3db9-4c0c-aa47-b32fdc888c60","TCGA-50-6597-01A","0d66bf6c-eed0-4726-bd5b-3bf6d610b4e0","TCGA-50-6597","Primary Tumor","tumor","144","University of Pittsburgh","50",1,33045262,33032731,0.801661731671286,26481076.3352918,0.0163516689408199,-0.233002499611636,-13.5768445704814,29.9712340433059,20.6828503730018,55.7248494111764,76.3533143697842,-0.0795339081779427,1.72164092005828
88,"TCGA-93-A4JQ-01","0d7f5772-0319-4b56-9970-49fd21082f04","TCGA-93-A4JQ-01A","7093024b-cf56-4783-b973-b72573ed7f2b","TCGA-93-A4JQ","Primary Tumor","tumor","264","Washington University - St. Louis","93",1,59649038,59604215,1.24664459292437,74305272.3452516,-0.994510248285939,0.468146314500865,-17.6306622572713,4.16729402277451,-88.3778124219216,-9.3600379010567,-27.7637291796185,0.0240910251608101,1.01488496099854
89,"TCGA-64-5775-01","5449bced-1356-4de5-9352-349725656c5c","TCGA-64-5775-01A","c8544fb3-b26e-4672-bb81-a271db724b04","TCGA-64-5775","Primary Tumor","tumor","84","Fox Chase","64",1,54590614,54545356,0.834798633479733,45534388.6514656,-1.91935046628151,-0.697516655361087,-79.5950477264561,-125.819529718764,82.7546149220356,-21.4672799362778,-80.5843053657108,-0.0477430351213926,1.81446899373045
90,"TCGA-05-4382-01","cce6d71f-369e-467f-bd7e-03d20e97b7f3","TCGA-05-4382-01A","3434b91a-c05f-460f-a078-7b1bb6e7085d","TCGA-05-4382","Primary Tumor","tumor","58","Indivumed","05",1,114710033,114603941,1.0477077419846,120071436.247647,-1.8117059597931,-0.364275247189112,-47.9908040842123,-36.2268834576836,-48.5852713152434,-15.9999847702879,-15.0202434694661,0.0131113097961026,0.873612767249614
91,"TCGA-MN-A4N1-01","44d07be5-4621-41a2-a574-35122a3e5fbc","TCGA-MN-A4N1-01A","75a0bb0b-6528-4fb8-a9e6-254905d21df4","TCGA-MN-A4N1","Primary Tumor","tumor","264","BLN - Baylor","MN",1,62092928,62070272,1.02130919754429,63392939.6876757,-0.985826808187186,-0.733036667132249,-68.5877107948865,65.90317132046,-1.22576291992669,49.0042402068251,-39.727760056564,0.0254257064634866,1.36326463555317
92,"TCGA-J2-A4AE-01","34492a58-bfc3-48a7-a1dc-a5c3f5f7d462","TCGA-J2-A4AE-01A","e5f956dd-f49f-435c-83c3-5b1b0a2050ed","TCGA-J2-A4AE","Primary Tumor","tumor","258","ABS - Lahey Clinic","J2",1,45845990,45824382,1.12137914894142,51386506.4879263,1.44908523301794,-0.166919781973119,59.664889145531,72.4729910534457,-45.4778783362615,23.8536988333726,-4.33891065981452,-0.00641987910454403,1.15006597097294
93,"TCGA-44-A47G-01","70058d0b-3a99-490d-8f3a-97611faf2326","TCGA-44-A47G-01A","da345947-498b-4272-a231-a987ed4fe151","TCGA-44-A47G","Primary Tumor","tumor","258","Christiana Healthcare","44",1,49485861,49471600,0.994244339578489,49186858.2698912,0.153981871081636,-0.58860384724181,14.3194393356243,-8.54822266045129,-66.3491329139442,41.8736679183627,9.03980544893823,-5.32907051820075e-15,0.854905830850305
94,"TCGA-93-A4JP-01","63315e75-2b50-4b79-b553-036fa7fd024f","TCGA-93-A4JP-01A","30f276a8-3a4b-4de8-aea0-7f605d100401","TCGA-93-A4JP","Primary Tumor","tumor","264","Washington University - St. Louis","93",1,60529329,60498442,1.15977306837707,70164463.710372,1.24745406621644,0.609516136896101,80.0587193476746,26.1336817085075,-4.2038418671459,-29.3742906043634,-57.6230491035528,0.0480413868431723,0.934832165596741
95,"TCGA-NJ-A55O-01","ea2baaca-c8b1-4c4b-8890-47003f63f9b3","TCGA-NJ-A55O-01A","8ab8c4ba-311e-41d0-85ea-a0245aca1bdd","TCGA-NJ-A55O","Primary Tumor","tumor","278","Washington University - Rush University","NJ",1,47376014,47361161,0.959366657095048,45436718.7047104,0.250453527189123,0.945004786248728,25.4638421663731,46.9758778918212,20.52276032087,-11.6115324448252,11.3739406584584,-5.32907051820075e-15,0.836644402193816
96,"TCGA-78-7148-01","f40fdd2f-868d-4cda-952e-bd385e8cc84c","TCGA-78-7148-01A","e8060c45-451d-4779-9584-f284db47e63e","TCGA-78-7148","Primary Tumor","tumor","166","Prince Charles Hospital","78",1,52883989,52869463,0.908058278519685,48008553.5580402,-1.10905390822744,1.49102258615391,-40.91306927976,-2.50754195356992,69.5782257961715,-35.1701743914028,42.9835516480746,-0.00302998606909988,1.0060463747395
97,"TCGA-49-4490-11","e350aefe-7984-477b-988e-e82fdc941dcd","TCGA-49-4490-11A","6c3655ca-8ae7-4ad7-b3e4-0c3ec293fba7","TCGA-49-4490","Solid Tissue Normal","normal","144","Johns Hopkins","49",1,43617896,43607929,0.856846666681241,37365308.6045222,2.53573479509902,0.474621616101507,125.156013171807,-81.052272465436,78.1076077379759,-29.1113971694239,37.0322736483529,-0.00731529542941578,1.45283542841201
98,"TCGA-64-1678-01","0a2d9fad-c5df-46c1-bf96-529c7c92dfba","TCGA-64-1678-01A","f77cf4d3-9829-4fd3-95a1-b29aed9e94b8","TCGA-64-1678","Primary Tumor","tumor","37","Fox Chase","64",1,40512127,40492285,0.734833413907234,29755084.0234547,-1.97767193723949,1.55569317258744,-128.792487759882,34.6606980807523,68.0684049127762,-49.5740653528323,85.5168317009044,-0.0475848784065787,2.08179941569539
99,"TCGA-05-4398-01","da010683-c537-478f-8f95-e606b05dbc5c","TCGA-05-4398-01A","31c96e35-5e2f-429c-b12a-7bc5a497a300","TCGA-05-4398","Primary Tumor","tumor","58","Indivumed","05",1,123780739,123730413,1.0925515877228,135181859.172748,-1.08012915191325,-1.23725156236838,-63.127154550025,-33.3611882133162,-41.8581583899508,39.1812058020329,-15.518717683515,0.0318228220553542,0.964670084990253
100,"TCGA-62-8402-01","3e7cdfb1-cdeb-4c56-91aa-08930083b39d","TCGA-62-8402-01A","433a32d0-93d1-4897-8e36-beb1ec1d998e","TCGA-62-8402","Primary Tumor","tumor","232","Thoraxklinik at University Hospital Heidelberg","62",1,50213785,50160765,1.07334067043199,53839589.1344814,-1.82604587274054,0.2858320019705,-78.5853270184593,19.3474412856722,-14.2193462454891,-34.642082925592,-16.6856158836613,0,1.11052585226342
101,"TCGA-78-7540-01","df16b5d4-5e5d-455c-9c5f-a151e5864557","TCGA-78-7540-01A","05534064-8b43-4c82-95da-70fd83bd6560","TCGA-78-7540","Primary Tumor","tumor","183","Prince Charles Hospital","78",1,85627671,85576937,0.800638400142061,68516181.928738,0.279142338960219,1.92071121819434,25.6037762667105,13.3595773702976,30.7845157747878,2.38031727147508,17.5324217710856,-0.0348623944448567,1.16722231560683
102,"TCGA-MP-A4TI-01","3e2f1a0a-b097-45b4-8cf4-92a38e134bc5","TCGA-MP-A4TI-01A","f327dea0-2d30-482f-809c-76a148a749b7","TCGA-MP-A4TI","Primary Tumor","tumor","264","Washington University - Mayo Clinic","MP",1,49963064,49947633,1.09608644548101,54746923.5151598,-0.300866257662204,-1.31705953121841,-7.39078811328399,-49.2847358136493,-52.3589696393673,27.2538139987406,-33.7235178711111,-0.00714426011521091,0.943668166303887
103,"TCGA-50-5935-11","7d689c5f-365d-4e69-8ae6-971d96d56df1","TCGA-50-5935-11A","100430c8-1446-45c8-af36-b6dbb3ddd0c1","TCGA-50-5935","Solid Tissue Normal","normal","119","University of Pittsburgh","50",1,35355277,35346100,0.991347837406193,35040279.795743,3.2928071281401,0.646929546152174,161.295775142471,-25.486696473237,44.3256696960977,-36.7854013335746,-35.5118109284459,-0.00836427401479622,1.03810464763729
104,"TCGA-44-6776-01","64fb8eba-a055-4128-92ca-695a3a6f8ebd","TCGA-44-6776-01A","c2a1de2e-6451-4c95-8ce6-263f2b7e6eff","TCGA-44-6776","Primary Tumor","tumor","144","Christiana Healthcare","44",1,37043706,37036938,0.879018689479198,32556160.7030823,1.11551712449379,0.558076517479748,30.5524291560368,60.4645016131955,78.4444093814239,1.18221868635432,33.1993352947921,-5.32907051820075e-15,1.0770331579793
105,"TCGA-55-8204-01","cba50f48-facb-4eb3-9a72-73c5b585bdc6","TCGA-55-8204-01A","75589307-f141-4d0d-b35d-adbbc77b3dec","TCGA-55-8204","Primary Tumor","tumor","213","International Genomics Consortium","55",1,69164512,69132190,0.972677440996244,67243321.6596661,-0.476760321628103,1.08187841146878,-13.1472190280321,-61.921513123774,-33.7796412029248,-31.7908014407975,27.6288855919306,-0.0204175931710997,1.07216911519542
106,"TCGA-55-6712-01","ea75499c-7bf0-47be-9b09-3c12aaa22f12","TCGA-55-6712-01A","f17d3463-af6c-42c2-a8e9-fae45f69286f","TCGA-55-6712","Primary Tumor","tumor","144","International Genomics Consortium","55",1,35556507,35546099,0.964044804303808,34268032.0542188,-0.344136097694786,-1.04304906610473,-13.9017599377771,-64.0617446518655,-17.4040383604764,38.4844926321997,-4.98674172590531,-0.020061643185302,1.01633452399974
107,"TCGA-38-4630-01","83d01ff9-d0a9-4606-80ed-9a417a980ef7","TCGA-38-4630-01A","f1985735-a188-4567-a88a-530f9b80291b","TCGA-38-4630","Primary Tumor","tumor","58","UNC","38",1,109279527,109118440,1.17416063916833,128122577.255451,-1.61341669161058,-0.107013510963731,-73.3779481408078,5.66013327848347,-1.78368879500076,-51.1481682810974,-82.795637507774,0.0351678322245061,1.46327281694741
108,"TCGA-49-4494-01","7ca68089-c61f-4d31-8cc8-fb11ae70910a","TCGA-49-4494-01A","c6d78e27-e510-4f57-abae-19efa6105a8d","TCGA-49-4494","Primary Tumor","tumor","58","Johns Hopkins","49",1,97714079,97692605,0.836215211551808,81692042.3571222,-0.459085216621161,-0.528720831298019,-62.5824939174778,-51.1581063148423,74.7531012689718,59.2488994944192,57.9291810399136,-0.0396689674175204,1.53179048543309
109,"TCGA-50-6592-01","01f94091-eb70-40d3-9d56-70c4f847cb4c","TCGA-50-6592-01A","09918b81-4696-4cba-a45a-5fe7407c2337","TCGA-50-6592","Primary Tumor","tumor","119","University of Pittsburgh","50",1,60060239,60022346,1.07861188660179,64740815.8573256,-1.81658057965313,1.05952783682956,-73.0955772807455,-61.2449266101032,-20.1032315613638,-49.3623571014245,-27.1698406834916,-0.0139340017382137,1.10365616935159
