"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B","mean_logCPM_Tumor","mean_logCPM_Normal"
"ENSG00000135604.9","STX11","protein_coding",-3.15029533096086,2.55259629522243,-25.9262478112194,8.3618533767675e-98,1.65040687381719e-94,212.485523764885,2.22553060345898,5.49622082823657
"ENSG00000165312.6","OTUD1","protein_coding",-2.06716088624723,4.03740270236629,-25.8858821777421,1.34456865084299e-97,2.4879562173036e-94,211.996052385177,3.8203925506979,5.9561109147846
"ENSG00000235387.2","SPAAR","protein_coding",-2.82491605790761,-0.393071690546847,-25.8662254257298,1.6945170891613e-97,2.95105134951232e-94,211.696730056616,-0.614420320605567,2.11264106293926
"ENSG00000234281.5","LANCL1-AS1","antisense",-4.88225650213414,-2.08345941483835,-25.7993315717344,3.72378803758481e-97,6.12480381337421e-94,210.816064480796,-2.28407418389598,2.28408227019998
"ENSG00000105227.14","PRX","protein_coding",-3.72358048525632,3.32714699787983,-25.7375693237546,7.70486813085578e-97,1.20058066253745e-93,210.263558819462,2.97152853113655,6.4851147092206
"ENSG00000034971.16","MYOC","protein_coding",-5.64602077514507,-3.34318954342746,-25.6390986145019,2.45679724781246e-96,3.63679696593678e-93,208.837951145169,-3.22163940615496,1.59776826055048
"ENSG00000120156.20","TEK","protein_coding",-3.34635655938304,3.1379442644782,-25.5350071815131,8.37334941707716e-96,1.18048277543803e-92,207.882339821222,2.78143634296931,6.31020281660063
"ENSG00000132622.10","HSPA12B","protein_coding",-2.89481640922701,2.31847570351997,-25.4213296887497,3.19649031273447e-95,4.30160419085531e-92,206.559121652061,2.03321548781266,4.90367774776733
"ENSG00000131477.10","RAMP2","protein_coding",-2.92203466325557,3.51405673827591,-25.1390889114437,8.91168876363872e-94,1.14712807624473e-90,203.223195133465,3.21225982902606,6.19009157386486
"ENSG00000150625.16","GPM6A","protein_coding",-5.6262562698153,0.174390794242527,-25.1329791056007,9.57765794584995e-94,1.18148392143681e-90,203.169821905356,-0.307779752619729,5.62329640789843
"ENSG00000183090.5","FREM3","protein_coding",-5.31076930739389,-3.72623782460576,-25.1278207746163,1.01785241232426e-93,1.20538154077088e-90,202.717754913337,-3.50071793948017,1.05549288914502
"ENSG00000072163.19","LIMS2","protein_coding",-3.04781113397002,3.82445076965287,-25.0948436025565,1.50186584557917e-93,1.7101630855468e-90,202.701331665204,3.52121218086057,6.50555119225173
"ENSG00000130307.11","USHBP1","protein_coding",-2.70037547787767,1.15102121532191,-25.0682703955783,2.05484727299732e-93,2.25317808756884e-90,202.391595144727,0.918883309477825,3.37342567859252
"ENSG00000171819.4","ANGPTL7","protein_coding",-5.22790812827726,-3.54128723634299,-25.0236323087924,3.47939936971573e-93,3.67896777642157e-90,201.534745129943,-3.37251659641511,1.15054476266478
"ENSG00000168309.16","FAM107A","protein_coding",-4.87003371510161,2.9220847896925,-24.8542728086576,2.56756913175783e-92,2.62122247292491e-89,199.880400120159,2.41944863618055,7.41191503801685
"ENSG00000120903.12","CHRNA2","protein_coding",-4.66059502452441,-4.62315637136634,-24.8277321644723,3.51221613899471e-92,3.46608903370258e-89,198.991241579544,-4.00409310254853,-0.443141402984363
"ENSG00000101331.15","CCM2L","protein_coding",-2.78343643510282,1.46705686741025,-24.8206058577283,3.82045576826329e-92,3.64865849920009e-89,199.491435013544,1.20818057223585,3.88927080210659
"ENSG00000243566.6","UPK3B","protein_coding",-6.13518524536599,1.80933951581423,-24.7780981111421,6.31027459454887e-92,5.83818717644419e-89,198.994212254529,1.2549571729761,7.02160565788097
"ENSG00000122679.8","RAMP3","protein_coding",-3.34966190667282,3.47102605169973,-24.736709304847,1.02863968142539e-91,9.22845648735765e-89,198.490785507453,3.14574649690052,6.35677154853002
"ENSG00000162367.11","TAL1","protein_coding",-3.09062187408008,1.07263154066112,-24.7280512041104,1.13935400794175e-91,9.92109257621277e-89,198.399273718442,0.787710750938285,3.79115352431736
"ENSG00000075914.12","EXOSC7","protein_coding",-1.94730910850708,5.05269221329753,-24.6794522646776,2.02241178705124e-91,1.71072923906969e-88,197.776498939934,4.8629087974968,6.72103970700114
"ENSG00000242435.1","UPK3BP1","transcribed_unprocessed_pseudogene",-3.95449234797308,-0.276860135249548,-24.6013854735125,5.08437703244508e-91,4.18133517840469e-88,196.883034137446,-0.577349712101237,3.01736548974994
"ENSG00000275612.1","RP11-35J10.6","sense_intronic",-3.72373114240066,-5.37202988164467,-24.5233818115656,1.27743536996911e-90,1.02215544765691e-87,195.146493945956,-4.39089417579139,-1.83854590190969
"ENSG00000263155.5","MYZAP","protein_coding",-3.66670273867388,2.23763569547,-24.4161041771195,4.53606926144062e-90,3.53407543563713e-87,194.729416002676,1.86697758429849,5.59606912091282
"ENSG00000231655.1","AC011742.3","processed_pseudogene",-2.72489498201781,-2.98847097673982,-24.3827165496642,6.72944232444922e-90,5.10850947327291e-87,194.069629920637,-2.9077196461686,-0.553441322594
"ENSG00000136160.14","EDNRB","protein_coding",-3.83039603725089,3.60686944091348,-24.2144650946652,4.91287829662632e-89,3.63626687124797e-86,192.329397633329,3.21130908459122,7.10915390333717
"ENSG00000276668.1","RP11-35J10.7","sense_intronic",-3.86980730381536,-5.13362212589707,-24.2106566237664,5.13902540620387e-89,3.71087771161151e-86,191.537240176988,-4.28042926252234,-1.56364951927859
"ENSG00000159307.18","SCUBE1","protein_coding",-4.52445161599704,1.1601685786223,-24.0794774648522,2.42176720014326e-88,1.70646909865873e-85,190.770165698876,0.748141525632575,5.09480148325952
"ENSG00000102104.8","RS1","protein_coding",-4.9950281334329,-2.2385932558135,-24.0775184906345,2.47848987510387e-88,1.70646909865873e-85,190.634977562295,-2.38542863314055,2.19339882103133
"ENSG00000169744.12","LDB2","protein_coding",-2.71398894748216,3.76038323369893,-24.0396267711698,3.87861163238935e-88,2.60977672701179e-85,190.264721909602,3.47806319083341,6.25855654557254
"ENSG00000101280.7","ANGPT4","protein_coding",-4.88741549068566,-2.09552364157965,-24.0247097762666,4.62640373053716e-88,3.04376241880629e-85,190.042919729411,-2.27525443485256,2.37630913655175
"ENSG00000165810.16","BTNL9","protein_coding",-4.43308241730268,1.78978045199551,-24.0080765845892,5.63145986774831e-88,3.62445654009905e-85,189.924859761313,1.3930946149071,5.47889959047055
"ENSG00000010319.6","SEMA3G","protein_coding",-3.17918424576928,2.83052502982036,-23.9366949479357,1.30928194384702e-87,8.24736196373081e-85,189.071462637011,2.51644070409092,5.6437027371952
"ENSG00000238018.2","AC093110.3","antisense",-2.01465774167151,3.2057744067416,-23.924321625885,1.51547667789782e-87,9.34733385955056e-85,188.924793205378,3.00572425822149,4.99603582636284
"ENSG00000161649.12","CD300LG","protein_coding",-6.37806224880664,-2.23802626813008,-23.9083875696106,1.82955093941909e-87,1.10542214515187e-84,188.690122358635,-2.40181570409546,3.53924435701567
"ENSG00000167588.12","GPD1","protein_coding",-4.95453227873854,1.39662582870425,-23.8417139591048,4.02358740545836e-87,2.38244657452e-84,187.96579942448,0.940819268651116,5.68155124977297
"ENSG00000139567.12","ACVRL1","protein_coding",-2.56167234162687,4.84455972231636,-23.758844765237,1.0716186436127e-86,6.22085128682304e-84,186.925823781819,4.57391262682353,7.22220954030854
"ENSG00000154721.14","JAM2","protein_coding",-2.63096127832374,3.19922915279412,-23.7413488811513,1.31783561655271e-86,7.50304639685762e-84,186.761160846805,2.92430978902768,5.6494980019
"ENSG00000102683.7","SGCG","protein_coding",-4.5132238588747,-2.07571032835414,-23.722286284348,1.65092055302886e-86,9.22210450810802e-84,186.480154543952,-2.23403589022145,2.05845311409779
"ENSG00000102760.12","RGCC","protein_coding",-2.9930087948032,5.24343656803656,-23.7148289185666,1.80306558616831e-86,9.88547402668499e-84,186.401090784974,4.93469358767283,7.95101560075056
"ENSG00000225683.5","PACRG-AS3","antisense",-4.14628781105819,-5.38884454630149,-23.6715268449703,3.00830443930011e-86,1.61934293145307e-83,185.230185172782,-4.40341410374347,-1.44483572201178
"ENSG00000271758.2","RP11-35J10.5","lincRNA",-3.92508962737323,-5.07759104062239,-23.6643472293747,3.27477734825204e-86,1.73130461022054e-83,185.229845991676,-4.24127236480534,-1.373454389895
"ENSG00000197465.13","GYPE","protein_coding",-3.7938554124041,-1.54915785569233,-23.5953350444396,7.40443471226662e-86,3.84588937002396e-83,185.009015542776,-1.75574566677535,1.93705102126525
"ENSG00000256013.1","RP11-27M24.1","antisense",-3.03795064760024,4.85499595114968,-23.5929116229369,7.6196301060164e-86,3.88942705032279e-83,184.968581184375,4.5439474985558,7.58768169357381
"ENSG00000178084.1","HTR3C","protein_coding",-5.26026105079454,-4.42699771817659,-23.5871320284306,8.15843138610114e-86,4.09387321384594e-83,184.564321094614,-3.90182284011748,0.333281642944067
"ENSG00000095370.19","SH2D3C","protein_coding",-2.40245602942517,3.93278339049114,-23.5313931793721,1.57679059144658e-85,7.78041037506124e-83,184.269155149289,3.69192626880755,6.06340606901757
"ENSG00000151718.15","WWC2","protein_coding",-2.42050698277931,4.89346513086458,-23.4682355604209,3.32682761147227e-85,1.61465669287292e-82,183.490897087365,4.63808025768142,7.13745084350804
"ENSG00000254568.1","RP11-664I21.5","antisense",-2.90114701074964,-0.188832771708533,-23.4601159146913,3.66198978059517e-85,1.74865918458549e-82,183.447338224313,-0.428686765368536,2.43362665562832
"ENSG00000070778.12","PTPN21","protein_coding",-2.57653482746503,4.0141967802787,-23.4001889871337,7.43677731929755e-85,3.49481316373211e-82,182.713425083896,3.74700653940536,6.37480816534548
"ENSG00000140505.6","CYP1A2","protein_coding",-5.08883428133636,-4.73701953791641,-23.3744936208373,1.0076388751717e-84,4.66127445911458e-82,181.971898377127,-4.07613993122939,-0.149601909896982
"ENSG00000114790.12","ARHGEF26","protein_coding",-3.04358768408241,3.62856606442514,-23.3258496725582,1.79077349588002e-84,8.15656001831138e-82,181.847804673403,3.32415880124417,6.32840041961981
"ENSG00000170989.8","S1PR1","protein_coding",-2.84310065403135,4.32240396891076,-23.2976203291217,2.50015489000633e-84,1.12150887384132e-81,181.492884354168,4.01750282183474,7.00783198435766
"ENSG00000154133.14","ROBO4","protein_coding",-2.93059471769846,4.17317806682749,-23.2774128880722,3.17474348997361e-84,1.40285754871879e-81,181.264368562502,3.87140077497216,6.83354176695108
"ENSG00000277494.1","GPIHBP1","protein_coding",-4.4846420671113,1.16682622091364,-23.2416514915662,4.84506447224116e-84,2.10945557007606e-81,180.89825137183,0.741239231713743,5.22916024512576
"ENSG00000116016.13","EPAS1","protein_coding",-2.75704444602246,8.40429366175325,-23.2246124166866,5.92615738611364e-84,2.5427509503374e-81,180.642905588643,8.12144030184132,10.8746037143367
"ENSG00000154342.5","WNT3A","protein_coding",-5.63056390947754,-1.29773161088164,-23.1011150720275,2.55120646190314e-83,1.07901455015864e-80,179.204793190106,-1.59634437231293,3.56485971317058
"ENSG00000140600.16","SH3GL3","protein_coding",-5.62386151076724,-3.02951291298097,-23.066193541093,3.85482664598773e-83,1.60740841804384e-80,178.708643694657,-2.9538015293917,2.23954540190057
"ENSG00000183010.16","PYCR1","protein_coding",3.60065418240007,6.32884758990618,23.0258665219317,6.20876245165385e-83,2.55300862699533e-80,178.325371413784,6.69811976773367,3.11340843929231
"ENSG00000114854.7","TNNC1","protein_coding",-4.57161092470853,2.02477208205368,-22.9965799288506,8.77666590521736e-83,3.55947905191596e-80,177.997925772331,1.60509733024914,5.92524598361839
"ENSG00000182255.6","KCNA4","protein_coding",-5.30544498408275,-3.50054690660643,-22.9245300010582,2.05652730151879e-82,8.22777666064395e-80,176.947810057395,-3.30287297911486,1.24741992618079
"ENSG00000269186.1","LINC01082","lincRNA",-4.22929067109962,-4.41579736750668,-22.9159672957727,2.27552551242991e-82,8.98256110946666e-80,176.643867810266,-3.90198737262029,-0.544145330752776
"ENSG00000176771.16","NCKAP5","protein_coding",-4.48643592260811,1.56659884302823,-22.8209980019966,6.98992353761007e-82,2.72294310861163e-79,175.936769982729,1.12894425399018,5.66303640105113
"ENSG00000228401.4","HSPC324","antisense",-3.97751908215115,-2.40381899190576,-22.7775086696973,1.16854062366794e-81,4.49296281874196e-79,175.31416645718,-2.48523160253586,1.08081352811763
"ENSG00000168539.3","CHRM1","protein_coding",-5.40215352125492,-2.96198141083051,-22.7761948169842,1.18682263854169e-81,4.50475269700837e-79,175.280140957889,-2.9391200420746,1.78580177354425
"ENSG00000105538.9","RASIP1","protein_coding",-2.54668910974611,3.11161376006216,-22.7649447938606,1.35554695204379e-81,5.08004089395042e-79,175.254781538457,2.86005361123934,5.35947139489595
"ENSG00000171132.13","PRKCE","protein_coding",-1.97364128249443,3.88933083583484,-22.7071958062266,2.68185224302356e-81,9.92486468836944e-79,174.543662983888,3.6881514067179,5.67263642505631
"ENSG00000268505.1","RP11-805I24.3","lincRNA",-4.60493255592603,-3.6973271980223,-22.6988771883389,2.95880971210269e-81,1.08146321403102e-78,174.258431992457,-3.4430934347318,0.459641495398396
"ENSG00000189129.13","PLAC9","protein_coding",-3.03751093070231,1.57619284182286,-22.6964742987842,3.04400930136517e-81,1.09903584605143e-78,174.47985068257,1.29446401075784,4.21007168678605
"ENSG00000226239.1","RP1-310O13.7","antisense",-2.77031130397577,-0.0585514674956961,-22.685766817793,3.45449223930869e-81,1.23221321972257e-78,174.341663643004,-0.278389872674974,2.34637022469351
"ENSG00000198844.10","ARHGEF15","protein_coding",-2.61675737527335,3.08624935120672,-22.6786788434239,3.75621888828546e-81,1.32388829055452e-78,174.241914871949,2.82703875667437,5.40331838770848
"ENSG00000249751.3","ECSCR","protein_coding",-2.37253948140338,3.05228458398024,-22.6679962939626,4.26147238349618e-81,1.48429589865633e-78,174.117615244619,2.80613118018697,5.25438975792129
"ENSG00000168952.15","STXBP6","protein_coding",-4.0726972068213,1.61296836807685,-22.661193838973,4.61806919020642e-81,1.58979716796804e-78,174.051752453843,1.21409585258884,5.334449450855
"ENSG00000073754.5","CD5L","protein_coding",-4.75572788718131,-3.3995601029022,-22.6285799223821,6.78866500874484e-81,2.31017489941264e-78,173.509793419553,-3.23361711367055,0.996514579794909
"ENSG00000155897.9","ADCY8","protein_coding",-5.70283959782097,-3.86552578260936,-22.6224743046299,7.29638780539661e-81,2.45473701552923e-78,173.424543911723,-3.49700992165621,1.4524287295034
"ENSG00000279686.1","AC142391.3","protein_coding",-2.3774083848304,2.78922949892558,-22.5877474289903,1.09966463492752e-80,3.65805294176001e-78,173.179636185156,2.54341205822919,4.99960334199782
"ENSG00000268388.5","FENDRR","lincRNA",-4.64103811579163,1.28821278261945,-22.5194574654428,2.46355495997464e-80,8.10400090500103e-78,172.392277219149,0.861938735558349,5.43040846294673
"ENSG00000139304.12","PTPRQ","protein_coding",-5.5090441444342,-2.33119605040779,-22.502700382913,3.00270714971107e-80,9.76902723893911e-78,172.132853476855,-2.43808141873737,2.56942151216927
"ENSG00000198873.11","GRK5","protein_coding",-2.75338974215592,4.12251282954617,-22.4696115129613,4.43838249047523e-80,1.4282907827501e-77,171.742807406409,3.84328644380697,6.58651911713726
"ENSG00000047648.21","ARHGAP6","protein_coding",-2.67343998029855,1.74439023819383,-22.3844887496774,1.21272919121938e-79,3.86065165970334e-77,170.805576432821,1.4848400507065,4.15061915604353
"ENSG00000254943.1","RP11-664I21.6","antisense",-3.01305737440847,0.139130218834852,-22.3786340005479,1.29952939598873e-79,4.09296460613217e-77,170.739544548046,-0.122609070958384,2.8874385501453
"ENSG00000250174.5","MYLK-AS2","antisense",-3.23000238918004,-4.52152304779803,-22.3345704529372,2.18637590425554e-79,6.81366789698836e-77,169.810557179695,-3.9733600370885,-1.4325362945568
"ENSG00000161835.10","GRASP","protein_coding",-2.6084279888904,2.77378798485167,-22.3174686005804,2.6755286679302e-79,8.25121893153558e-77,169.996267923982,2.52547273448816,5.00883448152667
"ENSG00000248924.2","RP11-481K16.2","transcribed_processed_pseudogene",-1.8396701811018,-0.550350051276482,-22.2845047723502,3.94831841085249e-79,1.2050919058938e-76,169.605880257033,-0.668956019260397,1.05338682918124
"ENSG00000103241.6","FOXF1","protein_coding",-2.85896399861342,2.75894320635798,-22.2827253583067,4.0321315010914e-79,1.21811515531951e-76,169.585796989211,2.47123683442034,5.34366389557893
"ENSG00000164849.9","GPR146","protein_coding",-2.39719121276501,2.33733906151805,-22.2303084667112,7.48587446255798e-79,2.23865453877264e-76,168.98427461253,2.10482056494157,4.45300723784556
"ENSG00000261371.5","PECAM1","protein_coding",-2.29776126853689,7.3568310685015,-22.1818746941804,1.32586746983953e-78,3.92536323120691e-76,168.329353902254,7.10581623710989,9.55050905642258
"ENSG00000204305.13","AGER","protein_coding",-6.88451735466783,4.88252165483324,-22.1470766358242,1.99915115767401e-78,5.86008605684125e-76,167.966370271973,4.2006031206627,10.8807679142184
"ENSG00000187950.8","OVCH1","protein_coding",-4.83784155820587,-2.8630903233016,-22.1420303849507,2.12181291550308e-78,6.15866599768472e-76,167.846397609188,-2.84808389151409,1.43520844476455
"ENSG00000111052.7","LIN7A","protein_coding",-3.115671352951,1.44944577661509,-22.1235026589689,2.6403197646046e-78,7.58925310202754e-76,167.73659602562,1.13700169238566,4.36787404081391
"ENSG00000233766.7","AC098617.1","antisense",-3.65534132856747,1.12553137725811,-22.1007893287968,3.45183038126504e-78,9.82643175651277e-76,167.469543079481,0.776122104509399,4.49262685924111
"ENSG00000181072.11","CHRM2","protein_coding",-5.06397296904162,-4.07981851772316,-22.0842245605439,4.1969118095541e-78,1.18336924793961e-75,167.063029328444,-3.64902987250146,0.499475746469497
"ENSG00000168481.8","LGI3","protein_coding",-6.77450854522301,0.0634447786976173,-22.0622330752957,5.44015694805977e-78,1.51944610004017e-75,167.014978857071,-0.411015531275303,6.22477022592903
"ENSG00000167434.9","CA4","protein_coding",-5.92172629408348,-0.227706536570432,-22.0311720964632,7.84787030868556e-78,2.1714397042892e-75,166.658591826378,-0.630756632437697,4.97202803172732
"ENSG00000213853.9","EMP2","protein_coding",-2.94941544288478,7.75625599188145,-22.0286996903318,8.08013335634427e-78,2.19897560369098e-75,166.538843888451,7.45232427423754,10.4115410247761
"ENSG00000137878.16","GCOM1","protein_coding",-1.77545220390242,3.91027319896404,-22.0285340431405,8.09593801264326e-78,2.19897560369098e-75,166.549559352652,3.71356805532026,5.65395956825056
"ENSG00000257607.1","RP11-449P15.1","antisense",-2.38717694836007,2.074836347632,-21.9390208350079,2.32702240292126e-77,6.26307502371699e-75,165.56530250054,1.84517814574383,4.18289176876808
"ENSG00000258168.5","RP11-588H23.3","antisense",-2.74253148424465,2.19608035866506,-21.9314506492312,2.54432870925047e-77,6.78625187081707e-75,165.46903485277,1.929360907328,4.62779788931643
"ENSG00000237923.1","XXbac-BPG27H4.8","lincRNA",-3.72785508764437,-5.53280106491513,-21.9085285531981,3.33402588643423e-77,8.81314021372962e-75,164.627496326302,-4.45058662589744,-1.9297648050709
"ENSG00000133121.20","STARD13","protein_coding",-2.06568329105657,3.53297771362202,-21.8957042183959,3.8783337372771e-77,1.0161234391666e-74,164.997467386767,3.31012530774341,5.51470268914754
"ENSG00000107742.12","SPOCK2","protein_coding",-3.6039747803224,5.87440276465757,-21.8835266066189,4.47720376934786e-77,1.1627376736431e-74,164.815863748095,5.50818866019694,9.08058520518738
"ENSG00000233746.1","LINC00656","lincRNA",-3.78647586227074,-4.32170480709118,-21.8559333048584,6.19873789600091e-77,1.59008814863076e-74,164.283923014453,-3.83552995838157,-0.767955381356837
"ENSG00000260908.1","CTB-134H23.3","transcribed_unprocessed_pseudogene",-4.50804680246132,-0.422558655128341,-21.8555044000623,6.23016365740623e-77,1.59008814863076e-74,164.595401018143,-0.780260970358715,3.63310068298554
"ENSG00000128268.11","MGAT3","protein_coding",-3.94375331659024,2.34306599783463,-21.8131233263878,1.02681851097074e-76,2.59828964408544e-74,164.064986076173,1.95612385812016,5.85115732237166
"ENSG00000123119.11","NECAB1","protein_coding",-3.43545311345541,1.1323487175923,-21.802017745805,1.17044208083528e-76,2.93661934281435e-74,163.96011833562,0.781132688437199,4.47751208954557
"ENSG00000104967.6","NOVA2","protein_coding",-2.55299250172505,1.71843681616219,-21.7845973203058,1.43724672200182e-76,3.57572491189798e-74,163.756399749486,1.46998457965837,4.02740697870643
"ENSG00000257002.1","AP000438.2","antisense",-4.07095017154196,-3.79480069612605,-21.768924700087,1.72886255979458e-76,4.26539207877319e-74,163.348980694135,-3.49488513126032,-0.239019927058876
"ENSG00000232188.1","RP11-312J18.6","lincRNA",-4.30205738738418,-4.77772654684205,-21.74535965205,2.2823546309625e-76,5.58441249622113e-74,162.878734537685,-4.03741953738543,-0.982841489896585
"ENSG00000159708.17","LRRC36","protein_coding",-4.3827755407061,0.69946317143722,-21.7226901688227,2.98134394877004e-76,7.23489089731851e-74,163.033888205619,0.329967581736516,4.38929958156791
"ENSG00000032444.15","PNPLA6","protein_coding",-1.61083413534439,5.94591380818952,-21.7008403618313,3.85688506724375e-76,9.28349100006653e-74,162.645163930783,5.78732217394946,7.33643436575906
"ENSG00000142748.12","FCN3","protein_coding",-4.92015561567079,2.55720351181043,-21.6732974867094,5.33562078279775e-76,1.27392249109282e-73,162.419872298849,2.07513128967073,6.90759668013609
"ENSG00000114654.7","EFCC1","protein_coding",-3.14173771596267,1.63474528574069,-21.6531887699687,6.76208195539662e-76,1.60158558697178e-73,162.212561989964,1.35607304352243,4.24344633581504
"ENSG00000105339.10","DENND3","protein_coding",-2.07884411370051,5.2063779614771,-21.64469628166,7.47366802177879e-76,1.75607472581574e-73,161.999231427944,5.00972342765247,6.93405799550395
"ENSG00000179776.17","CDH5","protein_coding",-2.59825116553722,5.28655958042027,-21.6346837081031,8.40936438811165e-76,1.96037513444436e-73,161.880150118789,5.01145944366898,7.69951311113509
"ENSG00000166292.11","TMEM100","protein_coding",-4.88809423553988,2.04056329409259,-21.6317306671586,8.70707013643302e-76,2.01391811296278e-73,161.928625818698,1.55092582981038,6.59649216847108
"ENSG00000164764.10","SBSPON","protein_coding",-3.40026081015363,1.10782321612498,-21.5869611745072,1.47539594865526e-75,3.38609088805332e-73,161.442748879091,0.809458924849106,3.96300955175359
"ENSG00000169252.5","ADRB2","protein_coding",-3.49630352544507,1.97782134232748,-21.5767897741928,1.6631788272062e-75,3.78769787371283e-73,161.29069562229,1.62978983340261,5.19957710730437
"ENSG00000022267.16","FHL1","protein_coding",-3.8323780656778,4.59834646384954,-21.5614238919744,1.99313621350232e-75,4.50448784251525e-73,161.044504548707,4.18808684645822,8.20553424755535
"ENSG00000092295.11","TGM1","protein_coding",-3.01659880985399,0.547988711095605,-21.5002622091876,4.09578383665554e-75,9.18634668697151e-73,160.426653027455,0.306562847949211,2.98486526470636
"ENSG00000183019.7","MCEMP1","protein_coding",-4.93551684354809,2.25409431346326,-21.4575390812683,6.77313705664386e-75,1.50771049397743e-72,159.88187201896,1.76032300158974,6.80656686107455
"ENSG00000254951.7","RP11-494M8.4","sense_overlapping",-4.33698048262511,-3.97478722331516,-21.4265706943194,9.75244493849182e-75,2.15470809588798e-72,159.35850716327,-3.59377856736091,0.142058052033531
"ENSG00000227954.6","TARID","antisense",-3.52786417478299,1.97126457665637,-21.395562429193,1.40481752780692e-74,3.08081686875938e-72,159.175386825897,1.63219235080575,5.09702566028963
"ENSG00000234892.1","Z82214.2","antisense",-3.75611482503169,-4.25825915000907,-21.349118344547,2.42655451103134e-74,5.28239506276426e-72,158.370633632374,-3.79692784962258,-0.845233429441019
"ENSG00000179133.12","C10orf67","protein_coding",-5.05060770424115,-2.08050013289219,-21.3156503283998,3.59758049803436e-74,7.77445023538724e-72,158.230054009999,-2.23560528401151,2.61731856275681
"ENSG00000134917.9","ADAMTS8","protein_coding",-4.76088310948712,1.32777336337165,-21.3001292767492,4.31830943789111e-74,9.26433834914523e-72,158.060170219247,0.903485295274297,5.44474824135479
"ENSG00000248138.5","RP11-446J8.1","antisense",-2.59179471106575,-0.441720651476174,-21.2129101600509,1.2046045712352e-73,2.5657210745316e-71,157.056280054249,-0.651930294593711,2.02287661924619
"ENSG00000246430.6","LINC00968","lincRNA",-3.90751012597294,-1.10136991883909,-21.1886013004963,1.6031921222811e-73,3.39029328373245e-71,156.771859706845,-1.35609799948755,2.56576405724732
"ENSG00000134256.12","CD101","protein_coding",-2.75488676919982,1.77678407382201,-21.1767013226824,1.84395926196541e-73,3.87179134111688e-71,156.618025707249,1.50868081397263,4.25691901817036
"ENSG00000171509.15","RXFP1","protein_coding",-3.53623752226791,-0.222105635369961,-21.1694748908566,2.00747649961582e-73,4.1854471301145e-71,156.55270978731,-0.509523126255689,2.98955609721758
"ENSG00000092421.16","SEMA6A","protein_coding",-2.86514919814102,2.68779197344124,-21.0406302159277,9.12693419255698e-73,1.88959450143246e-70,154.996176697111,2.40065644894328,5.27097797760708
"ENSG00000259417.2","LINC01314","protein_coding",-4.61230555222758,-0.860053775642953,-21.0080906630533,1.3376755973597e-72,2.75022387051606e-70,154.664460971487,-1.14978138912401,3.14616946270622
"ENSG00000150048.10","CLEC1A","protein_coding",-2.36495033888357,1.27119599850605,-20.9893195966648,1.6676811744514e-72,3.40505992074539e-70,154.440786583428,1.04098347608856,3.4641970959612
"ENSG00000036473.6","OTC","protein_coding",-4.35104255138661,-4.4854189816785,-20.9677114325997,2.14949796501701e-72,4.35876964056805e-70,153.910769529619,-3.87867578029268,-0.535616116599414
"ENSG00000241978.9","AKAP2","protein_coding",-2.51682732881906,6.22708013858588,-20.9444994111451,2.82311159462142e-72,5.6857851612491e-70,153.774777673843,5.94624864871347,8.68452081327342
"ENSG00000157654.17","PALM2-AKAP2","protein_coding",-2.50571780470731,6.23555392638901,-20.9065239460873,4.40946965589814e-72,8.82072693462975e-70,153.329768500843,5.95581355435584,8.68342523458274
"ENSG00000136114.15","THSD1","protein_coding",-2.28854168658301,1.95209982040399,-20.8901395898492,5.34474337240999e-72,1.0619897468696e-69,153.269453986924,1.72937351075482,4.00734898692395
"ENSG00000226252.1","RP1-18D14.7","antisense",-3.35126310962391,-2.42701271793489,-20.8739064379773,6.46679126483522e-72,1.27637214791141e-69,153.012377527222,-2.44225961743435,0.334473710379445
"ENSG00000267107.6","PCAT19","lincRNA",-2.64371168822413,1.91564592966814,-20.873241915078,6.51743397016464e-72,1.27784867629599e-69,153.068238491404,1.64700155696034,4.38933497559121
"ENSG00000055813.5","CCDC85A","protein_coding",-3.33135499724261,1.45287070506106,-20.8685871754967,6.88345631606075e-72,1.34073426114009e-69,153.009824847942,1.14499231371318,4.36524266008485
"ENSG00000137834.14","SMAD6","protein_coding",-2.67124343411162,3.35017704328833,-20.8535684137466,8.21047219222359e-72,1.58875320080374e-69,152.783211025481,3.10145613819494,5.567137860503
"ENSG00000120279.6","MYCT1","protein_coding",-2.31450675612742,2.73365524141475,-20.846184529383,8.9537874154177e-72,1.72133655987569e-69,152.724083016207,2.49236500986742,4.90803021488441
"ENSG00000248464.1","FGF10-AS1","antisense",-3.25378696316731,-5.03072495752016,-20.8444093937208,9.14229281423856e-72,1.74623691005385e-69,152.406520606174,-4.20918017330391,-1.79751605173185
"ENSG00000171115.3","GIMAP8","protein_coding",-2.56199061723474,3.75806384441033,-20.8235879043501,1.16729611437826e-71,2.21531851040275e-69,152.412555607707,3.48737289614633,6.15578963621891
"ENSG00000133800.8","LYVE1","protein_coding",-3.31620326392736,2.35286908149067,-20.777019512557,2.01600286869112e-71,3.80164209748211e-69,151.91100045081,1.99989625530022,5.55339920934921
"ENSG00000169418.9","NPR1","protein_coding",-3.12302339766207,3.23737366174287,-20.752981260825,2.67278163520132e-71,5.00825146150445e-69,151.6007758526,2.92331546521058,6.03718387734505
