EnsemblID,EnsemblID_base,Symbol,gene_type,U2_effect_supported_DE,OpenTargets_target_ID,tractability_retrieval_status,tractability_record_count,tractability_true_assessment_count,tractability_true_SM_count,tractability_true_AB_count,tractability_true_PR_count,tractability_true_OC_count,tractability_true_assessment_ids_by_modality_json,safety_retrieval_status,safety_liability_record_count,source_name,source_release
ENSG00000104835.14,ENSG00000104835,SARS2,protein_coding,TRUE,ENSG00000104835,TRACTABILITY_RECORD_PRESENT,28,3,1,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000125351.11,ENSG00000125351,UPF3B,protein_coding,FALSE,ENSG00000125351,TRACTABILITY_RECORD_PRESENT,28,3,1,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000196968.10,ENSG00000196968,FUT11,protein_coding,FALSE,ENSG00000196968,TRACTABILITY_RECORD_PRESENT,28,3,0,1,2,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000276566.1,ENSG00000276566,IGKV1D-13,IG_V_gene,TRUE,ENSG00000276566,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000134369.15,ENSG00000134369,NAV1,protein_coding,TRUE,ENSG00000134369,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000127129.9,ENSG00000127129,EDN2,protein_coding,TRUE,ENSG00000127129,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000269386.5,ENSG00000269386,RAB11B-AS1,antisense,FALSE,ENSG00000269386,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000258794.3,ENSG00000258794,DUX4L27,processed_pseudogene,TRUE,ENSG00000258794,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000176160.10,ENSG00000176160,HSF5,protein_coding,TRUE,ENSG00000176160,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000101181.17,ENSG00000101181,MTG2,protein_coding,FALSE,ENSG00000101181,TRACTABILITY_RECORD_PRESENT,28,4,1,1,2,0,"{""AB"":[""UniProt loc med conf""],""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000272916.5,ENSG00000272916,RP11-574K11.31,protein_coding,FALSE,ENSG00000272916,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000274038.1,ENSG00000274038,RP11-66H6.4,sense_intronic,TRUE,ENSG00000274038,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000172139.14,ENSG00000172139,SLC9C1,protein_coding,TRUE,ENSG00000172139,TRACTABILITY_RECORD_PRESENT,28,2,0,2,0,0,"{""AB"":[""GO CC med conf"",""UniProt SigP or TMHMM""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000140691.16,ENSG00000140691,ARMC5,protein_coding,FALSE,ENSG00000140691,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""UniProt Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000273151.1,ENSG00000273151,RP11-449P15.2,antisense,TRUE,ENSG00000273151,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000211661.2,ENSG00000211661,IGLV3-22,IG_V_gene,TRUE,ENSG00000211661,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000116406.18,ENSG00000116406,EDEM3,protein_coding,FALSE,ENSG00000116406,TRACTABILITY_RECORD_PRESENT,28,3,0,1,2,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000226200.6,ENSG00000226200,SGMS1-AS1,antisense,TRUE,ENSG00000226200,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000272325.1,ENSG00000272325,NUDT3,protein_coding,FALSE,ENSG00000272325,TRACTABILITY_RECORD_PRESENT,28,2,1,0,1,0,"{""PR"":[""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000167755.14,ENSG00000167755,KLK6,protein_coding,TRUE,ENSG00000167755,TRACTABILITY_RECORD_PRESENT,28,6,2,3,1,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""],""PR"":[""Small Molecule Binder""],""SM"":[""High-Quality Ligand"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000125962.14,ENSG00000125962,ARMCX5,protein_coding,FALSE,ENSG00000125962,TRACTABILITY_RECORD_PRESENT,28,2,0,1,1,0,"{""AB"":[""Human Protein Atlas loc""],""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000229228.1,ENSG00000229228,LINC00582,antisense,TRUE,ENSG00000229228,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000116704.7,ENSG00000116704,SLC35D1,protein_coding,FALSE,ENSG00000116704,TRACTABILITY_RECORD_PRESENT,28,3,0,1,2,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000187634.11,ENSG00000187634,SAMD11,protein_coding,TRUE,ENSG00000187634,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""UniProt Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000267943.1,ENSG00000267943,CTD-2620I22.3,lincRNA,TRUE,ENSG00000267943,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000122971.8,ENSG00000122971,ACADS,protein_coding,TRUE,ENSG00000122971,TRACTABILITY_RECORD_PRESENT,28,4,2,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Med-Quality Pocket"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000185100.10,ENSG00000185100,ADSSL1,protein_coding,TRUE,ENSG00000185100,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000230453.9,ENSG00000230453,ANKRD18B,protein_coding,TRUE,ENSG00000230453,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000272606.1,ENSG00000272606,RP11-554J4.1,antisense,TRUE,ENSG00000272606,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000092871.16,ENSG00000092871,RFFL,protein_coding,FALSE,ENSG00000092871,TRACTABILITY_RECORD_PRESENT,28,4,0,2,2,0,"{""AB"":[""GO CC high conf"",""UniProt loc med conf""],""PR"":[""Database Ubiquitination"",""UniProt Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000163810.11,ENSG00000163810,TGM4,protein_coding,TRUE,ENSG00000163810,TRACTABILITY_RECORD_PRESENT,28,1,0,1,0,0,"{""AB"":[""GO CC high conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000213366.12,ENSG00000213366,GSTM2,protein_coding,TRUE,ENSG00000213366,TRACTABILITY_RECORD_PRESENT,28,6,3,0,3,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder""],""SM"":[""High-Quality Ligand"",""High-Quality Pocket"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000196419.12,ENSG00000196419,XRCC6,protein_coding,FALSE,ENSG00000196419,TRACTABILITY_RECORD_PRESENT,28,6,1,1,4,0,"{""AB"":[""GO CC high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder"",""UniProt Ubiquitination""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000171603.16,ENSG00000171603,CLSTN1,protein_coding,FALSE,ENSG00000171603,TRACTABILITY_RECORD_PRESENT,28,5,0,3,2,0,"{""AB"":[""GO CC med conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000242553.1,ENSG00000242553,AP001432.14,lincRNA,TRUE,ENSG00000242553,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000223773.7,ENSG00000223773,CD99P1,transcribed_unprocessed_pseudogene,TRUE,ENSG00000223773,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000012124.16,ENSG00000012124,CD22,protein_coding,TRUE,ENSG00000012124,TRACTABILITY_RECORD_PRESENT,28,9,1,4,3,1,"{""AB"":[""Approved Drug"",""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""OC"":[""Approved Drug""],""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder""],""SM"":[""High-Quality Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000253325.1,ENSG00000253325,IGHV7-34-1,IG_V_pseudogene,TRUE,ENSG00000253325,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000264577.1,ENSG00000264577,AC010761.8,antisense,FALSE,ENSG00000264577,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000266933.2,ENSG00000266933,AC005775.2,antisense,TRUE,ENSG00000266933,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000206203.4,ENSG00000206203,TSSK2,protein_coding,TRUE,ENSG00000206203,TRACTABILITY_RECORD_PRESENT,28,4,2,0,2,0,"{""PR"":[""Small Molecule Binder"",""UniProt Ubiquitination""],""SM"":[""Druggable Family"",""High-Quality Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000135678.11,ENSG00000135678,CPM,protein_coding,TRUE,ENSG00000135678,TRACTABILITY_RECORD_PRESENT,28,6,1,3,2,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Half-life Data"",""Small Molecule Binder""],""SM"":[""Druggable Family""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000253191.1,ENSG00000253191,IGKV1D-32,IG_V_pseudogene,TRUE,ENSG00000253191,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000240654.6,ENSG00000240654,C1QTNF9,protein_coding,TRUE,ENSG00000240654,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC med conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000005801.16,ENSG00000005801,ZNF195,protein_coding,FALSE,ENSG00000005801,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""UniProt Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000114098.17,ENSG00000114098,ARMC8,protein_coding,FALSE,ENSG00000114098,TRACTABILITY_RECORD_PRESENT,28,3,0,1,2,0,"{""AB"":[""GO CC high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000253824.1,ENSG00000253824,KB-173C10.2,lincRNA,TRUE,ENSG00000253824,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000243547.1,ENSG00000243547,HNRNPKP4,processed_pseudogene,FALSE,ENSG00000243547,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000278396.1,ENSG00000278396,RP11-120E11.2,sense_intronic,TRUE,ENSG00000278396,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000253578.1,ENSG00000253578,IGKV1-22,IG_V_pseudogene,TRUE,ENSG00000253578,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000234149.1,ENSG00000234149,RP11-77G23.2,antisense,TRUE,ENSG00000234149,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000145740.18,ENSG00000145740,SLC30A5,protein_coding,FALSE,ENSG00000145740,TRACTABILITY_RECORD_PRESENT,28,5,0,3,2,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000244119.1,ENSG00000244119,PDCL3P4,processed_pseudogene,FALSE,ENSG00000244119,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000186073.11,ENSG00000186073,C15orf41,protein_coding,TRUE,ENSG00000186073,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000253941.1,ENSG00000253941,IGHVII-51-2,IG_V_pseudogene,TRUE,ENSG00000253941,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000237190.3,ENSG00000237190,CDKN2AIPNL,protein_coding,FALSE,ENSG00000237190,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000114388.12,ENSG00000114388,NPRL2,protein_coding,FALSE,ENSG00000114388,TRACTABILITY_RECORD_PRESENT,28,4,1,0,3,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""UniProt Ubiquitination""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000275221.1,ENSG00000275221,HIST1H2AK,protein_coding,TRUE,ENSG00000275221,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000158062.20,ENSG00000158062,UBXN11,protein_coding,FALSE,ENSG00000158062,TRACTABILITY_RECORD_PRESENT,28,2,0,1,1,0,"{""AB"":[""Human Protein Atlas loc""],""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000267601.1,ENSG00000267601,RP11-323N12.5,antisense,TRUE,ENSG00000267601,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000254167.1,ENSG00000254167,IGHVIII-51-1,IG_V_pseudogene,TRUE,ENSG00000254167,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000114742.13,ENSG00000114742,WDR48,protein_coding,FALSE,ENSG00000114742,TRACTABILITY_RECORD_PRESENT,28,5,2,0,3,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder""],""SM"":[""High-Quality Ligand"",""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000068903.19,ENSG00000068903,SIRT2,protein_coding,FALSE,ENSG00000068903,TRACTABILITY_RECORD_PRESENT,28,10,4,1,5,0,"{""AB"":[""GO CC high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data"",""Literature"",""Small Molecule Binder"",""UniProt Ubiquitination""],""SM"":[""Druggable Family"",""High-Quality Ligand"",""High-Quality Pocket"",""Structure with Ligand""]}",SAFETY_RECORD_PRESENT,2,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000261691.1,ENSG00000261691,LA16c-366D1.3,antisense,FALSE,ENSG00000261691,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000117016.9,ENSG00000117016,RIMS3,protein_coding,TRUE,ENSG00000117016,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000117448.13,ENSG00000117448,AKR1A1,protein_coding,FALSE,ENSG00000117448,TRACTABILITY_RECORD_PRESENT,28,8,3,2,3,0,"{""AB"":[""GO CC med conf"",""UniProt loc med conf""],""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder""],""SM"":[""Druggable Family"",""High-Quality Ligand"",""High-Quality Pocket""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000156265.15,ENSG00000156265,MAP3K7CL,protein_coding,TRUE,ENSG00000156265,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000263846.1,ENSG00000263846,CIAPIN1P,processed_pseudogene,FALSE,ENSG00000263846,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000243440.6,ENSG00000243440,AF165138.7,protein_coding,TRUE,NOT_FOUND,TARGET_NOT_MAPPED,0,0,0,0,0,0,{},TARGET_NOT_MAPPED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000183036.10,ENSG00000183036,PCP4,protein_coding,TRUE,ENSG00000183036,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000171357.5,ENSG00000171357,LURAP1,protein_coding,TRUE,ENSG00000171357,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000267815.1,ENSG00000267815,CTB-191K22.5,antisense,TRUE,ENSG00000267815,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000088808.16,ENSG00000088808,PPP1R13B,protein_coding,TRUE,ENSG00000088808,TRACTABILITY_RECORD_PRESENT,28,4,1,1,2,0,"{""AB"":[""GO CC high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000258892.1,ENSG00000258892,RP11-193F5.1,processed_transcript,FALSE,ENSG00000258892,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000279225.1,ENSG00000279225,RP11-2K6.1,TEC,TRUE,ENSG00000279225,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000263934.4,ENSG00000263934,SNORD3A,snoRNA,TRUE,ENSG00000263934,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000274576.2,ENSG00000274576,IGHV2-70,IG_V_gene,TRUE,ENSG00000274576,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
