EnsemblID,EnsemblID_base,Symbol,gene_type,U2_effect_supported_DE,OpenTargets_target_ID,ChEMBL_target_ID,ot_target_retrieval_status,ot_target_approved_name,ot_target_approved_symbol,ot_target_biotype,ot_literature_occurrence_count,ot_literature_filtered_count,ot_drug_clinical_candidate_record_count,ot_target_annotation_source,ot_luad_disease_id,ot_luad_disease_name,ot_luad_direct_association_status,ot_luad_direct_association_count,ot_luad_direct_association_score_native,ot_luad_direct_datasource_scores_native_json,ot_luad_direct_datatype_scores_native_json,ot_luad_indirect_association_status,ot_luad_indirect_association_count,ot_luad_indirect_association_score_native,ot_luad_association_source,chembl_target_retrieval_status,chembl_target_record_count,chembl_target_annotations_json,chembl_target_annotation_source
ENSG00000101441.4,ENSG00000101441,CST4,protein_coding,TRUE,ENSG00000101441,NOT_FOUND,PRESENT,cystatin S,CST4,protein_coding,6020,6020,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.012196135204595159,"[{""id"":""europepmc"",""score"":0.10030858160591748}]","[{""id"":""literature"",""score"":0.10030858160591748}]",PRESENT,1,0.012196135204595159,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000068796.16,ENSG00000068796,KIF2A,protein_coding,TRUE,ENSG00000068796,CHEMBL5725148,PRESENT,kinesin family member 2A,KIF2A,protein_coding,1934,1934,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.017503678026274429,"[{""id"":""europepmc"",""score"":0.14396110622328365}]","[{""id"":""literature"",""score"":0.14396110622328365}]",PRESENT,1,0.017503678026274429,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Kinesin-like protein KIF2A"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5725148"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000184368.15,ENSG00000184368,MAP7D2,protein_coding,TRUE,ENSG00000184368,NOT_FOUND,PRESENT,MAP7 domain containing 2,MAP7D2,protein_coding,119,119,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000136158.11,ENSG00000136158,SPRY2,protein_coding,TRUE,ENSG00000136158,NOT_FOUND,PRESENT,sprouty RTK signaling antagonist 2,SPRY2,protein_coding,1974,1974,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0095721182363337782,"[{""id"":""europepmc"",""score"":0.06079307976116211},{""id"":""expression_atlas"",""score"":0.0635287683504144}]","[{""id"":""literature"",""score"":0.06079307976116211},{""id"":""rna_expression"",""score"":0.0635287683504144}]",PRESENT,1,0.0095721182363337782,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000134013.15,ENSG00000134013,LOXL2,protein_coding,TRUE,ENSG00000134013,CHEMBL3714029,PRESENT,lysyl oxidase like 2,LOXL2,protein_coding,3365,3365,2,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.020189210941045192,"[{""id"":""europepmc"",""score"":0.1660485948430527}]","[{""id"":""literature"",""score"":0.1660485948430527}]",PRESENT,1,0.020189210941045192,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Lysyl oxidase homolog 2"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL3714029"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000147799.11,ENSG00000147799,ARHGAP39,protein_coding,TRUE,ENSG00000147799,NOT_FOUND,PRESENT,Rho GTPase activating protein 39,ARHGAP39,protein_coding,139,139,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000143373.17,ENSG00000143373,ZNF687,protein_coding,TRUE,ENSG00000143373,NOT_FOUND,PRESENT,zinc finger protein 687,ZNF687,protein_coding,132,132,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.019402942370946846,"[{""id"":""europepmc"",""score"":0.15958183437305054}]","[{""id"":""literature"",""score"":0.15958183437305054}]",PRESENT,1,0.019402942370946846,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000260111.1,ENSG00000260111,RP11-529K1.4,antisense,TRUE,ENSG00000260111,NOT_FOUND,PRESENT,"novel transcript, antisense to ST3GAL2",ENSG00000260111,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000283366.1,ENSG00000283366,AC000095.12,transcribed_unprocessed_pseudogene,TRUE,ENSG00000283366,NOT_FOUND,PRESENT,sperm antigen with calponin homology and coiled-coil domains 1-like (SPECC1L) pseudogene,ENSG00000283366,transcribed_unprocessed_pseudogene,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000160710.15,ENSG00000160710,ADAR,protein_coding,TRUE,ENSG00000160710,CHEMBL5465291,PRESENT,adenosine deaminase RNA specific,ADAR,protein_coding,7646,7646,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.019272910324790019,"[{""id"":""europepmc"",""score"":0.15851237016209357}]","[{""id"":""literature"",""score"":0.15851237016209357}]",PRESENT,1,0.019272910324790019,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Double-stranded RNA-specific adenosine deaminase"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5465291"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000061273.17,ENSG00000061273,HDAC7,protein_coding,TRUE,ENSG00000061273,CHEMBL2093865|CHEMBL2716|CHEMBL4630738|CHEMBL6193803,PRESENT,histone deacetylase 7,HDAC7,protein_coding,2665,2665,12,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0099813252643263396,"[{""id"":""europepmc"",""score"":0.08209261073414927}]","[{""id"":""literature"",""score"":0.08209261073414927}]",PRESENT,1,0.0099813252643263396,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,4,"[{""organism"":""Homo sapiens"",""pref_name"":""Histone deacetylase"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2093865"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Histone deacetylase 7"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2716"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""von Hippel-Lindau disease tumor suppressor/Histone deacetylase 7"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4630738"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Protein cereblon/Histone deacetylase 7"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6193803"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000167601.11,ENSG00000167601,AXL,protein_coding,TRUE,ENSG00000167601,CHEMBL4523666|CHEMBL4895|CHEMBL5169079|CHEMBL5465244|CHEMBL6066566,PRESENT,AXL receptor tyrosine kinase,AXL,protein_coding,12589,12589,7,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.098146919899789714,"[{""id"":""clinical_precedence"",""score"":0.14438356443276001},{""id"":""europepmc"",""score"":0.32253506600717885},{""id"":""expression_atlas"",""score"":0.04202608058906269}]","[{""id"":""clinical"",""score"":0.14438356443276001},{""id"":""literature"",""score"":0.32253506600717885},{""id"":""rna_expression"",""score"":0.04202608058906269}]",PRESENT,1,0.098146919899789714,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,5,"[{""organism"":""Homo sapiens"",""pref_name"":""TEL/AXL"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4523666"",""target_type"":""CHIMERIC PROTEIN"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Tyrosine-protein kinase receptor UFO"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4895"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Protein cereblon/Tyrosine-protein kinase receptor UFO"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5169079"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""von Hippel-Lindau disease tumor suppressor/Tyrosine-protein kinase receptor UFO"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5465244"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Tyrosine-protein kinase Mer/Tyrosine-protein kinase receptor UFO"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6066566"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000151881.14,ENSG00000151881,TMEM267,protein_coding,TRUE,ENSG00000151881,NOT_FOUND,PRESENT,transmembrane protein 267,TMEM267,protein_coding,37,37,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000165621.8,ENSG00000165621,OXGR1,protein_coding,TRUE,ENSG00000165621,CHEMBL2150840,PRESENT,oxoglutarate receptor 1,OXGR1,protein_coding,260,260,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""2-oxoglutarate receptor 1"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2150840"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000279302.3,ENSG00000279302,RP11-16P20.4,TEC,TRUE,ENSG00000279302,NOT_FOUND,PRESENT,,ENSG00000279302,,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000165152.8,ENSG00000165152,TMEM246,protein_coding,TRUE,ENSG00000165152,NOT_FOUND,PRESENT,post-GPI attachment to proteins GalNAc transferase 4,PGAP4,protein_coding,44,44,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.01130943973052002,"[{""id"":""expression_atlas"",""score"":0.09301584797933775}]","[{""id"":""rna_expression"",""score"":0.09301584797933775}]",PRESENT,1,0.01130943973052002,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000163393.12,ENSG00000163393,SLC22A15,protein_coding,TRUE,ENSG00000163393,NOT_FOUND,PRESENT,solute carrier family 22 member 15,SLC22A15,protein_coding,114,114,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000108176.14,ENSG00000108176,DNAJC12,protein_coding,TRUE,ENSG00000108176,NOT_FOUND,PRESENT,DnaJ heat shock protein family (Hsp40) member C12,DNAJC12,protein_coding,287,287,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0096114247118483809,"[{""id"":""expression_atlas"",""score"":0.07905031912849952}]","[{""id"":""rna_expression"",""score"":0.07905031912849952}]",PRESENT,1,0.0096114247118483809,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000170037.13,ENSG00000170037,CNTROB,protein_coding,TRUE,ENSG00000170037,NOT_FOUND,PRESENT,"centrobin, centriole duplication and spindle assembly protein",CNTROB,protein_coding,284,284,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000105829.11,ENSG00000105829,BET1,protein_coding,TRUE,ENSG00000105829,CHEMBL5291676,PRESENT,Bet1 golgi vesicular membrane trafficking protein,BET1,protein_coding,550,550,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Protein cereblon/BET1 homolog"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5291676"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000110717.12,ENSG00000110717,NDUFS8,protein_coding,TRUE,ENSG00000110717,CHEMBL2363065,PRESENT,NADH:ubiquinone oxidoreductase core subunit S8,NDUFS8,protein_coding,749,749,3,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.092764543525860138,"[{""id"":""clinical_precedence"",""score"":0.15198269940290526},{""id"":""europepmc"",""score"":0.012158615952232422}]","[{""id"":""clinical"",""score"":0.15198269940290526},{""id"":""literature"",""score"":0.012158615952232422}]",PRESENT,1,0.092764543525860138,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Mitochondrial complex I (NADH dehydrogenase)"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2363065"",""target_type"":""PROTEIN COMPLEX"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000254023.1,ENSG00000254023,PKMP4,processed_pseudogene,TRUE,ENSG00000254023,NOT_FOUND,PRESENT,pyruvate kinase M1/2 pseudogene 4,PKMP4,processed_pseudogene,1,1,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000131233.9,ENSG00000131233,GJA9,protein_coding,TRUE,ENSG00000131233,NOT_FOUND,PRESENT,gap junction protein alpha 9,GJA9,protein_coding,67,67,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000066379.14,ENSG00000066379,ZNRD1,protein_coding,TRUE,ENSG00000066379,NOT_FOUND,PRESENT,RNA polymerase I subunit H,POLR1H,protein_coding,415,415,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000261730.1,ENSG00000261730,RP4-668J24.2,antisense,TRUE,ENSG00000261730,NOT_FOUND,PRESENT,FOXF2 divergent transcript ,FOXF2-DT,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000110218.8,ENSG00000110218,PANX1,protein_coding,TRUE,ENSG00000110218,CHEMBL3779756,PRESENT,pannexin 1,PANX1,protein_coding,4460,4460,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.017793832748077949,"[{""id"":""europepmc"",""score"":0.14634751864837756}]","[{""id"":""literature"",""score"":0.14634751864837756}]",PRESENT,1,0.017793832748077949,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Pannexin-1"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL3779756"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000250889.2,ENSG00000250889,LINC01336,lincRNA,TRUE,NOT_FOUND,NOT_FOUND,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
